regime,seed,round,stage_index,stage,status,candidate_clients,accepted_clients,detail_json
Edge-IIoTset-calibrated,71,13,6,Commit,ok,19,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""d6ecbe64ca5c6b45f99d212c2493b86210a57aa21bcda2ccc41d880875b3156a""}"
Edge-IIoTset-calibrated,71,14,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,71,14,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""4fb144404dec73d463ea9511d711b2fa07bbcdeaa4bf205c167983e1f2b0a809""}"
Edge-IIoTset-calibrated,71,14,3,TrustFilter,ok,17,14,"{""accepted_client_ids"":[0,3,4,5,6,8,9,10,11,12,15,17,18,19],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,14,4,Fuse,ok,17,14,"{""fused_sha256"":""1fe75800b77df63e562ffe046b78535a8e89b900c267c2bd7dd83a45238f0cf4""}"
Edge-IIoTset-calibrated,71,14,5,Policy,ok,17,14,"{""decision"":""review"",""incident_risk"":0.994236594926945,""reason"":""human_review_required"",""true_class"":4}"
Edge-IIoTset-calibrated,71,14,6,Commit,ok,17,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""4ef8a18c5704000b36184ca58b3caff2bb817760d155533db8ab086cd99c5a93""}"
Edge-IIoTset-calibrated,71,15,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,71,15,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""d536feb18b7e42c2c2419cc00cac4e3e6c32cda4fa8135249a3575a164057441""}"
Edge-IIoTset-calibrated,71,15,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,3,4,5,6,8,9,10,11,12,13,15,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,15,4,Fuse,ok,19,17,"{""fused_sha256"":""806ff35fc84d3f3aadc3e3a15ef9346cd904258119493399d8a4a2187d6584ea""}"
Edge-IIoTset-calibrated,71,15,5,Policy,ok,19,17,"{""decision"":""allow"",""incident_risk"":0.039266195339405674,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,71,15,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""65eea47be48ad1842c5c70e07469e9c557f17aff7d3dfc5dfe9163df692c239c""}"
Edge-IIoTset-calibrated,71,16,1,Schedule,ok,16,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,2,3,4,6,8,9,10,11,12,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,71,16,2,ProvisionalReference,ok,16,0,"{""reference_sha256"":""c573b014530ea13dfe7d76cfa045a5e7ffd64c5dc525854a5d242144ce56a3e7""}"
Edge-IIoTset-calibrated,71,16,3,TrustFilter,ok,16,14,"{""accepted_client_ids"":[0,2,3,4,6,8,9,10,11,12,15,17,18,19],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,16,4,Fuse,ok,16,14,"{""fused_sha256"":""554cae27e9165ebc9e08fb5726eb9094d3771ed6bcdd61cd1663362dfc7b0563""}"
Edge-IIoTset-calibrated,71,16,5,Policy,ok,16,14,"{""decision"":""allow"",""incident_risk"":0.02204779366612286,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,71,16,6,Commit,ok,16,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""9a147344f47b33f32181bdb6a21142e2178a45b288f0b2a2f377dac50dc1ee84""}"
Edge-IIoTset-calibrated,71,17,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19]}"
Edge-IIoTset-calibrated,71,17,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""cc773585713260e5585d6e483308135a88579458e92a8b965babba8f7e83cce5""}"
Edge-IIoTset-calibrated,71,17,3,TrustFilter,ok,19,16,"{""accepted_client_ids"":[0,1,2,3,4,5,6,8,9,10,11,12,15,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,17,4,Fuse,ok,19,16,"{""fused_sha256"":""0dbd7cbb2db1910a527171ece686747e1d7912d2d74499db6ee80beb9d4d73ee""}"
Edge-IIoTset-calibrated,71,17,5,Policy,ok,19,16,"{""decision"":""deny"",""incident_risk"":0.9995665162969971,""reason"":""risk_exceeds_role_clearance"",""true_class"":3}"
Edge-IIoTset-calibrated,71,17,6,Commit,ok,19,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""96f3c13804e64721132418f90bf458d64c16082dbd66ffe90e83771304de78e5""}"
Edge-IIoTset-calibrated,71,18,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,71,18,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""928c3789163fefb972384d0aceed79e4f39794ab39fbb4bbdbd35487724027d2""}"
Edge-IIoTset-calibrated,71,18,3,TrustFilter,ok,18,13,"{""accepted_client_ids"":[1,2,3,4,6,8,9,10,12,15,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,18,4,Fuse,ok,18,13,"{""fused_sha256"":""6f8d7f80949108691ea99a7a791ca4e34b6e9a6da08e7499e30393ec4f79d4ea""}"
Edge-IIoTset-calibrated,71,18,5,Policy,ok,18,13,"{""decision"":""deny"",""incident_risk"":0.9747881252702247,""reason"":""risk_exceeds_role_clearance"",""true_class"":5}"
Edge-IIoTset-calibrated,71,18,6,Commit,ok,18,13,"{""commit_latency_ms"":335.0,""commit_status"":""committed"",""receipt_sha256"":""5cff27dc13cbfbcdefbaf0228ff585a14369cc7f907d296351f2365aa672ea07""}"
Edge-IIoTset-calibrated,71,19,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,71,19,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""1ab600afe79a5accedfb024b7d4ab65175e3f8ded3e65dafedff1856aa859439""}"
Edge-IIoTset-calibrated,71,19,3,TrustFilter,ok,18,14,"{""accepted_client_ids"":[2,3,4,5,6,8,9,10,11,12,15,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,19,4,Fuse,ok,18,14,"{""fused_sha256"":""0cef9cce430e8ec42b9adfc0d4bc36d9e4f120ce3d3874287545a985dcf06ae4""}"
Edge-IIoTset-calibrated,71,19,5,Policy,ok,18,14,"{""decision"":""review"",""incident_risk"":0.9998962887822562,""reason"":""human_review_required"",""true_class"":1}"
Edge-IIoTset-calibrated,71,19,6,Commit,ok,18,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""b33c40db4b2c4d57ce2619a963eb3884bc3f585880c29d211253a4493784d937""}"
Edge-IIoTset-calibrated,71,20,1,Schedule,ok,15,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,2,3,4,5,7,8,9,10,13,14,15,17,18,19]}"
Edge-IIoTset-calibrated,71,20,2,ProvisionalReference,ok,15,0,"{""reference_sha256"":""88d4516f74a14ce13fab7b768446f529f50874be02719df4cc575c0fa7ab9e93""}"
Edge-IIoTset-calibrated,71,20,3,TrustFilter,ok,15,11,"{""accepted_client_ids"":[2,3,4,5,8,9,10,15,17,18,19],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,20,4,Fuse,ok,15,11,"{""fused_sha256"":""c3c2adb50115c107ee00391fb63c165a80ea30137eb9f1d88d165bfb0cbf2268""}"
Edge-IIoTset-calibrated,71,20,5,Policy,ok,15,11,"{""decision"":""review"",""incident_risk"":0.991526392875421,""reason"":""human_review_required"",""true_class"":4}"
Edge-IIoTset-calibrated,71,20,6,Commit,ok,15,11,"{""commit_latency_ms"":315.0,""commit_status"":""committed"",""receipt_sha256"":""41e20a76dec2d77e17307ec4c2f4b1ac7144160fe27206b9d445914a2b729e9b""}"
Edge-IIoTset-calibrated,71,21,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]}"
Edge-IIoTset-calibrated,71,21,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""bb0aba99576efe23169129cc51340fea6d248165e1c95eb677d9e0e3d06314a6""}"
Edge-IIoTset-calibrated,71,21,3,TrustFilter,ok,19,14,"{""accepted_client_ids"":[1,2,3,4,5,6,8,9,10,11,12,15,17,18],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,21,4,Fuse,ok,19,14,"{""fused_sha256"":""bfa195860f4f8c993a9a9281a025f8e7535b08610fd516fe05d829fd86b435a1""}"
Edge-IIoTset-calibrated,71,21,5,Policy,ok,19,14,"{""decision"":""review"",""incident_risk"":0.9979794050182106,""reason"":""human_review_required"",""true_class"":2}"
Edge-IIoTset-calibrated,71,21,6,Commit,ok,19,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""6beb94fcee5c1e26fc365d495d7dc415b6d9254fba9f30b742547ccacbfad77a""}"
Edge-IIoTset-calibrated,71,22,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,17,18,19]}"
Edge-IIoTset-calibrated,71,22,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""3445584b5bde19e037c269431a03c551d7f4359ec548853af84e003e16525748""}"
Edge-IIoTset-calibrated,71,22,3,TrustFilter,ok,18,14,"{""accepted_client_ids"":[1,2,3,4,5,6,8,9,11,12,15,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,22,4,Fuse,ok,18,14,"{""fused_sha256"":""13e76d0db0662d6fc5e6bb1fd95f4e5a12fc83355850e8480f1dd99ff4192ec2""}"
Edge-IIoTset-calibrated,71,22,5,Policy,ok,18,14,"{""decision"":""review"",""incident_risk"":0.9999946095434656,""reason"":""human_review_required"",""true_class"":3}"
Edge-IIoTset-calibrated,71,22,6,Commit,ok,18,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""d35e064908316e245d54700b22709498da618bf0e6cd9eb714492fe7208c0e0f""}"
Edge-IIoTset-calibrated,71,23,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]}"
Edge-IIoTset-calibrated,71,23,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""6f92beaf9b1e7c0305917e718441d27c33297eb156056fa474700c0efeb0c423""}"
Edge-IIoTset-calibrated,71,23,3,TrustFilter,ok,18,13,"{""accepted_client_ids"":[1,3,4,5,6,8,9,10,11,12,15,17,18],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,23,4,Fuse,ok,18,13,"{""fused_sha256"":""ed2e5d5d406119291cd7898978803e4433b4b0aa6cf53565adab22f033ebc309""}"
Edge-IIoTset-calibrated,71,23,5,Policy,ok,18,13,"{""decision"":""review"",""incident_risk"":0.9999963065267075,""reason"":""human_review_required"",""true_class"":1}"
Edge-IIoTset-calibrated,71,23,6,Commit,ok,18,13,"{""commit_latency_ms"":335.0,""commit_status"":""committed"",""receipt_sha256"":""cb9e76ce548aa9d3c9c8fb5591786b840bcc77d27bd68ee5269594d9088837c9""}"
Edge-IIoTset-calibrated,71,24,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,71,24,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""9705c1fbfbb8d2419356b7e5e3fa6c09ff6c670e30ad6e98b0ddd5d4567e5e44""}"
Edge-IIoTset-calibrated,71,24,3,TrustFilter,ok,19,14,"{""accepted_client_ids"":[1,2,3,4,5,8,9,10,11,12,15,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,24,4,Fuse,ok,19,14,"{""fused_sha256"":""149ac32290acad42a392fefd3267e9691ae42ba5cb2c12a56b879b68e1b39b61""}"
Edge-IIoTset-calibrated,71,24,5,Policy,ok,19,14,"{""decision"":""allow"",""incident_risk"":0.0008009346746175039,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,71,24,6,Commit,ok,19,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""ba3a451ab77bf3166f86d0e6e90fc0997dc9b34b8f260c6eb09c0115e4eef726""}"
Edge-IIoTset-calibrated,71,25,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[1,2,3,4,5,6,7,8,9,11,12,13,14,15,17,18,19]}"
Edge-IIoTset-calibrated,71,25,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""7d1e8e0fe89275d9b6fce46cfd212ec76cadd05406f0ba497a8ce946121e5dc1""}"
Edge-IIoTset-calibrated,71,25,3,TrustFilter,ok,17,14,"{""accepted_client_ids"":[1,2,3,4,5,6,8,9,11,12,15,17,18,19],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,25,4,Fuse,ok,17,14,"{""fused_sha256"":""b8989effc5f98c65619d943f87e5adcba3263c84415f5944ed275d2f4947140f""}"
Edge-IIoTset-calibrated,71,25,5,Policy,ok,17,14,"{""decision"":""deny"",""incident_risk"":0.9942878542456984,""reason"":""risk_exceeds_role_clearance"",""true_class"":5}"
Edge-IIoTset-calibrated,71,25,6,Commit,ok,17,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""b40e164bf560b47a81c968c97d2d07e1ab032a9da4fbaf17d90d9e6ad878c68b""}"
Edge-IIoTset-calibrated,71,26,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,2,3,4,5,6,7,8,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,71,26,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""ddd1d9c888e8c92ad757c77208b64eefaa7dd151629883485c747b21fcf16667""}"
Edge-IIoTset-calibrated,71,26,3,TrustFilter,ok,17,12,"{""accepted_client_ids"":[2,3,4,5,6,8,11,12,15,17,18,19],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,26,4,Fuse,ok,17,12,"{""fused_sha256"":""a5e8ae9cba4eb35ec94939ba2069603b3e3d4d376a5091a880141d284c8cc486""}"
Edge-IIoTset-calibrated,71,26,5,Policy,ok,17,12,"{""decision"":""deny"",""incident_risk"":0.9804471552141719,""reason"":""risk_exceeds_role_clearance"",""true_class"":4}"
Edge-IIoTset-calibrated,71,26,6,Commit,ok,17,12,"{""commit_latency_ms"":325.0,""commit_status"":""committed"",""receipt_sha256"":""f2d172dbf2876e940439ac8be64de77922f4f951803115dcc78c4a20ff2f7ab9""}"
Edge-IIoTset-calibrated,71,27,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,71,27,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""2e0113a751fcfcea3ad0889f683fd21d12688d0c06c5e015f18eb1c3be9bb00a""}"
Edge-IIoTset-calibrated,71,27,3,TrustFilter,ok,18,14,"{""accepted_client_ids"":[1,2,3,4,5,6,8,9,10,11,15,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,27,4,Fuse,ok,18,14,"{""fused_sha256"":""8c6c26005ddae58a8518d69ff3904fb3032f28a0156039d832c7a51bbc4dc830""}"
Edge-IIoTset-calibrated,71,27,5,Policy,ok,18,14,"{""decision"":""review"",""incident_risk"":0.9884595592610578,""reason"":""human_review_required"",""true_class"":1}"
Edge-IIoTset-calibrated,71,27,6,Commit,ok,18,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""818d110f7c5bee61d8ff108d5f38f307a72d4338059e0c1ba3423f0db5108f69""}"
Edge-IIoTset-calibrated,71,28,1,Schedule,ok,20,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,71,28,2,ProvisionalReference,ok,20,0,"{""reference_sha256"":""e9a1c9007b8a10fa0e983ed380c81156b257e6e92f28f79041e353dd2b5715b0""}"
Edge-IIoTset-calibrated,71,28,3,TrustFilter,ok,20,15,"{""accepted_client_ids"":[1,2,3,4,5,6,8,9,10,11,12,15,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,28,4,Fuse,ok,20,15,"{""fused_sha256"":""474f80b6aed66fce412fabaa9b76f0dbe93ae889ac23a4ea2bdcb5280262e2f1""}"
Edge-IIoTset-calibrated,71,28,5,Policy,ok,20,15,"{""decision"":""review"",""incident_risk"":0.7552047884863942,""reason"":""human_review_required"",""true_class"":3}"
Edge-IIoTset-calibrated,71,28,6,Commit,ok,20,15,"{""commit_latency_ms"":355.0,""commit_status"":""committed"",""receipt_sha256"":""2a48b7f93cbf17415416ce11b37147a86f1fe69786f6bdf2c3ae95cf6bdf30fb""}"
Edge-IIoTset-calibrated,71,29,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,71,29,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""ac3988d6d3ce8ad01a3f699e380eeef73a9c456b78905b2036f2efc43ff3c25c""}"
Edge-IIoTset-calibrated,71,29,3,TrustFilter,ok,18,13,"{""accepted_client_ids"":[1,3,4,5,6,9,10,11,12,15,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,29,4,Fuse,ok,18,13,"{""fused_sha256"":""682283be2e599ebcfa22dfd7ac93cdf3137a89d9ed86d625c63858b8bb544aa8""}"
Edge-IIoTset-calibrated,71,29,5,Policy,ok,18,13,"{""decision"":""allow"",""incident_risk"":0.028441405841255207,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,71,29,6,Commit,ok,18,13,"{""commit_latency_ms"":335.0,""commit_status"":""committed"",""receipt_sha256"":""0dc8871b05caaa428328a785bec092678edce4c6b5ec1b1c47ca2b1318d27c02""}"
Edge-IIoTset-calibrated,71,30,1,Schedule,ok,16,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,4,5,7,8,9,10,12,13,14,15,16,17,18]}"
Edge-IIoTset-calibrated,71,30,2,ProvisionalReference,ok,16,0,"{""reference_sha256"":""300d4fed1c63560914237a95d3fa4494122944c4e3430c6f0faa9232ac5bc58b""}"
Edge-IIoTset-calibrated,71,30,3,TrustFilter,ok,16,11,"{""accepted_client_ids"":[1,2,4,5,8,9,10,12,15,17,18],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,71,30,4,Fuse,ok,16,11,"{""fused_sha256"":""e4c65e4765de89cc1acfcfa4fcef62b465d939251ddb0b4135d6bb91e1fd8f64""}"
Edge-IIoTset-calibrated,71,30,5,Policy,ok,16,11,"{""decision"":""review"",""incident_risk"":0.999915107456154,""reason"":""human_review_required"",""true_class"":2}"
Edge-IIoTset-calibrated,71,30,6,Commit,ok,16,11,"{""commit_latency_ms"":315.0,""commit_status"":""committed"",""receipt_sha256"":""cab9d24df05663a4663aa9eff153d63de483119bc5548900db1e09b0af3719d9""}"
Edge-IIoTset-calibrated,101,1,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
Edge-IIoTset-calibrated,101,1,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""a6e2c04846c74d7a9cbe305e8e85762f60394bd26d383f68ea08b487f0b568e3""}"
Edge-IIoTset-calibrated,101,1,3,TrustFilter,ok,18,18,"{""accepted_client_ids"":[0,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,101,1,4,Fuse,ok,18,18,"{""fused_sha256"":""c9f9880849d19f0b8708096c371060f53263bd64c93b6494ddfb63f042540f06""}"
Edge-IIoTset-calibrated,101,1,5,Policy,ok,18,18,"{""decision"":""allow"",""incident_risk"":0.02196442910556684,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,101,1,6,Commit,ok,18,18,"{""commit_latency_ms"":385.0,""commit_status"":""committed"",""receipt_sha256"":""3f006444c68d6379eddc3e3b10b2fc0ced15f601d1fb15fbcbbc24f5c6105bab""}"
Edge-IIoTset-calibrated,101,2,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,4,5,6,7,8,9,11,12,13,14,16,17,18,19]}"
Edge-IIoTset-calibrated,101,2,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""467079747b3a42db377a60a9f368b94bf2490d753210cc12183138027b1ab799""}"
Edge-IIoTset-calibrated,101,2,3,TrustFilter,ok,17,16,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,9,11,12,13,14,16,18,19],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,101,2,4,Fuse,ok,17,16,"{""fused_sha256"":""f8fdf71d276c52da850dece14590c8f7fe73ae09e1c288a241f6930e24ab4012""}"
Edge-IIoTset-calibrated,101,2,5,Policy,ok,17,16,"{""decision"":""review"",""incident_risk"":0.9997699570511807,""reason"":""human_review_required"",""true_class"":1}"
Edge-IIoTset-calibrated,101,2,6,Commit,ok,17,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""ecc9e510885051b4e4fba563baf07b9921b601a01cde8085995ad88be844047c""}"
Edge-IIoTset-calibrated,101,3,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19]}"
Edge-IIoTset-calibrated,101,3,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""db835c95d2f9da0416a37d223c966007eeb2db1a3839a76a35b68f206cf66591""}"
Edge-IIoTset-calibrated,101,3,3,TrustFilter,ok,19,18,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,101,3,4,Fuse,ok,19,18,"{""fused_sha256"":""6c020877f8438642754d01ac8bc7993e32fda0f3f8ecee70393140ccca997f4c""}"
Edge-IIoTset-calibrated,101,3,5,Policy,ok,19,18,"{""decision"":""review"",""incident_risk"":0.9999920355403374,""reason"":""human_review_required"",""true_class"":4}"
Edge-IIoTset-calibrated,101,3,6,Commit,ok,19,18,"{""commit_latency_ms"":385.0,""commit_status"":""committed"",""receipt_sha256"":""2b55f1a6e4dc443c1aace6d9e90a66d18e2fa0a739c825d3c7849f1ad35d4380""}"
Edge-IIoTset-calibrated,101,4,1,Schedule,ok,16,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,6,7,8,9,10,11,12,13,15,16,17,19]}"
Edge-IIoTset-calibrated,101,4,2,ProvisionalReference,ok,16,0,"{""reference_sha256"":""41bb6233594ec8b9b70cbf2412fb125cad8937440ac608d4515d2c9b99d53f64""}"
Edge-IIoTset-calibrated,101,4,3,TrustFilter,ok,16,14,"{""accepted_client_ids"":[0,1,2,3,6,7,8,9,10,11,12,13,16,19],""quorum"":6,""threshold"":0.43}"
Edge-IIoTset-calibrated,101,4,4,Fuse,ok,16,14,"{""fused_sha256"":""6fa3ae9d62c665b75848ddbe0e03d56dcbaa3f95af9cbd8f7193edd6727db26a""}"
Edge-IIoTset-calibrated,101,4,5,Policy,ok,16,14,"{""decision"":""allow"",""incident_risk"":0.0033243150698419877,""reason"":""within_policy"",""true_class"":0}"
Edge-IIoTset-calibrated,101,4,6,Commit,ok,16,14,"{""commit_latency_ms"":345.0,""commit_status"":""committed"",""receipt_sha256"":""a1949b4cbdc0a56615774fd4315a3b3d7333859cad4bbc8acc73c3f8c6e03777""}"
Edge-IIoTset-calibrated,101,5,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,19]}"
Edge-IIoTset-calibrated,101,5,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""e9c81c56ca2c1c9d2c2a76e0e135348f8e0920b9512c2993bbe7ec5f2d5555f0""}"
Edge-IIoTset-calibrated,101,5,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,2,3,4,5,6,8,9,10,11,12,13,16,18,19],""quorum"":7,""threshold"":0.43}"
Edge-IIoTset-calibrated,101,5,4,Fuse,ok,18,16,"{""fused_sha256"":""7a8e3c895146e4452f55e941b9f535d24423dfd75f938159893c9a824d6c251b""}"
Edge-IIoTset-calibrated,101,5,5,Policy,ok,18,16,"{""decision"":""deny"",""incident_risk"":0.9993506843355866,""reason"":""risk_exceeds_role_clearance"",""true_class"":6}"
Edge-IIoTset-calibrated,101,5,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""95dab955e67d055fb5a1c78399ff3208428654230fe2031449edb898e74702ed""}"
Edge-IIoTset-calibrated,101,6,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,19]}"
